url,chunk_number,content
https://successportal.collegec.on.ca/s/student-engagement/events/Detail/5258699/snack-and-chat-waterloo,1,"Review my preferences [LINK: /s/student-engagement/Settings] Description Snack & Chats allow students to come together to practice their social skills in a group setting while also providing the opportunity to practice English speaking and listening skills. Students in attendance are from a variety of programs, countries and cultures. Snacks will only be given to Snack and Chat participants. While supplies last. Students who participate in four or more sessions are eligible to receive CCR recognition. [LINK: https://successportal.collegec.on.ca/students/infopages/detail/16] Endorsements CCR ENDORSED Co-Curricular Record Other information Email: menriquez@collegec.on.ca [LINK: mailto:menriquez@collegec.on.ca] Providers Student Engagement (SE) [LINK: /s/student-engagement/organisations/Detail/2198840] Primary Skills Communication [LINK: /s/student-engagement/skills/providers?skillIds=5] Critical Thinking [LINK: /s/student-engagement/skills/providers?skillIds=8]"
https://successportal.collegec.on.ca/s/student-engagement/events/Detail/5258699/snack-and-chat-waterloo,2,Communication [LINK: /s/student-engagement/skills/providers?skillIds=5] Critical Thinking [LINK: /s/student-engagement/skills/providers?skillIds=8] More 'Community Development' events Snack & Chat (Downtown Kitchener) [LINK: /s/student-engagement/Events/Detail/5258688] Snack & Chat (Doon Campus) [LINK: /s/student-engagement/Events/Detail/5258391] Snack & Chat (Waterloo) [LINK: /s/student-engagement/Events/Detail/5258698] View more like this [LINK: /s/student-engagement/Events/Type/10]
https://successportal.collegec.on.ca/s/student-engagement/organisations/expiredjobs/2331988/off-campus-opportunities,0,"Off-Campus Opportunities Save Canada Expired jobs View current jobs [LINK: /s/student-engagement/organisations/jobs/2331988/off-campus-opportunities] Off-Campus Opportunities does not have any expired jobs. Click the save button above to receive alerts when Off-Campus Opportunities advertises a new job. Featured Document 2SLGBTQIA+ Student Resource [LINK: /s/student-engagement/docs/detail/185/2slgbtqia-student-resource] Use the 2SLGBTQIA+ Student Resource to find community connections, and other resources to support you. Featured Document Grad Launch Resource Guide [LINK: /s/student-engagement/docs/detail/297/grad-launch-resource-guide] Congratulations, soon-to-be graduate! As you prepare for life after graduation, this guide is designed to help you wrap up your time as a student and make the most of the resources available to you as a new graduate."
https://successportal.collegec.on.ca/s/student-engagement/organisations/expiredjobs/2262972/centre-for-health-care-researc,0,"Centre for Health Care Research & Innovation Save Kitchener,
 Canada https://research.collegec.on.ca/centre-for-health-care-research-and-innovation? [LINK: https://research.collegec.on.ca/centre-for-health-care-research-and-innovation?] Industry 1 [LINK: /s/student-engagement/organisations/search?industry=5202] Expired jobs View current jobs [LINK: /s/student-engagement/organisations/jobs/2262972/centre-for-health-care-researc] Centre for Health Care Research & Innovation does not have any expired jobs. Click the save button above to receive alerts when Centre for Health Care Research & Innovation advertises a new job. Featured Document Grad Launch Resource Guide [LINK: /s/student-engagement/docs/detail/297/grad-launch-resource-guide] Congratulations, soon-to-be graduate! As you prepare for life after graduation, this guide is designed to help you wrap up your time as a student and make the most of the resources available to you as a new graduate. Featured Document"
https://successportal.collegec.on.ca/s/student-engagement/organisations/expiredjobs/2262972/centre-for-health-care-researc,1,"As you prepare for life after graduation, this guide is designed to help you wrap up your time as a student and make the most of the resources available to you as a new graduate. Featured Document Student Engagement [LINK: /s/student-engagement/docs/detail/149/student-engagement] Student Engagement connects you with volunteer and learning opportunities to enhance your college experience outside of your academic program."
https://successportal.collegec.on.ca/students/events/bookings/history?page=1,0,My past event bookings My event bookings [LINK: /students/events/bookings?page=1] You do not have any previous event bookings
https://successportal.collegec.on.ca/s/student-engagement/experiences/add/from/subject/5163114,0,Loading form
https://successportal.collegec.on.ca/students/organisations/featured,0,Search Providers Saved Providers [LINK: /students/bookmarks?entityTypes=organisation] Featured Providers [LINK: /students/organisations/featured] Keywords Industry Any Industry 1 Industry 2 Industry 3 Scope Any Local Statewide National International Size Any Micro (<10 staff) Small (<50 staff) Medium (<250 staff) Large (<1000 staff) Enterprise (>1000 staff) Only include saved providers Has current jobs More Search Options [LINK: .more-options] Search Featured Employers There are no featured employers at this time Featured Info Page Starting your term off right for math success [LINK: /students/InfoPages/detail/11/starting-your-term-off-right-f] It is important to start off the semester on the right foot and prepare yourself. Check out these tips to help you start off your math course with the right mindset. Featured Link High School math review [LINK: /students/Links/detail/17/high-school-math-review]
https://successportal.collegec.on.ca/students/organisations/featured,1,"Featured Link High School math review [LINK: /students/Links/detail/17/high-school-math-review] Mini lessons, instructional videos, and quizzes based on Grade 9, 10 and 11 math topics like algebra (lines, quadratics, factoring, exponents, radicals), geometry, functions and trigonometry."
https://successportal.collegec.on.ca/students/organisations/detail/2198858/athletics-and-recreation,0,"Athletics and Recreation - Student Success Save Kitchener,
 Canada https://www.collegecondors.ca/landing/index [LINK: https://www.collegecondors.ca/landing/index] Industry 1 [LINK: /students/organisations/search?industry=5202] Industry 2 [LINK: /students/organisations/search?industry=5203] Industry 3 [LINK: /students/organisations/search?industry=5204] About We are proud to provide students with a full range of programs and services aimed at enhancing the College student experience. Our state of the art Student Recreation Centre enables students to access premium facilities and engage in quality programs including; fitness classes, intramural sport, drop in programs, extramural teams and intercollegiate programs. As a department we strive to provide the College Community with opportunities to live a healthy and active lifestyle. View Athletics and Recreation - Student Success jobs [LINK: /students/organisations/jobs/2198858/athletics-and-recreation] Events"
https://successportal.collegec.on.ca/students/organisations/detail/2198858/athletics-and-recreation,1,"View Athletics and Recreation - Student Success jobs [LINK: /students/organisations/jobs/2198858/athletics-and-recreation] Events Rec Day: Cricket [LINK: /students/events/Detail/5213443/rec-day-cricket] Rec Days are one-day events hosted by Athletics and Recreation, inviting students to engage in and enjoy various activities. This cricket tournament will take place in the Doon Diamond 1, welcoming participants of all skill levels. Students must have an active Athletics and Recreation membership. 29 Jul 2025, 5:00 pm RecFEST [LINK: /students/events/Detail/5213423/recfest] Take a study break to play in a variety of activities at the Student Recreation Centre’s Soccer Field. There will be a mixture of traditional and non-traditional sports and activities for students to have fun! RecFEST aims to introduce you to new activities in a fun variation of the sport. 8 Aug 2025, 5:00 pm Rec Day: Volleyball [LINK: /students/events/Detail/5213432/rec-day-volleyball]"
https://successportal.collegec.on.ca/students/organisations/detail/2198858/athletics-and-recreation,2,"8 Aug 2025, 5:00 pm Rec Day: Volleyball [LINK: /students/events/Detail/5213432/rec-day-volleyball] Rec Days are one-day events hosted by Athletics and Recreation, inviting students to engage in and enjoy various activities. This volleyball tournament will take place in the north gym, welcoming participants of all skill levels. Students must have an active Athletics and Recreation membership. 31 Jul 2025, 5:00 pm Rec Day: Soccer [LINK: /students/events/Detail/5213436/rec-day-soccer] Rec Days are one-day events hosted by Athletics and Recreation, inviting students to engage in and enjoy various activities. This soccer tournament will take place in the Fountain Street Soccer Complex, welcoming participants of all skill levels. An Athletics and Recreation membership is required. 30 Jul 2025, 4:00 pm View all Athletics and Recreation - Student Success events [LINK: /students/organisations/events/2198858/athletics-and-recreation]"
https://successportal.collegec.on.ca/students/organisations/detail/2262972/centre-for-health-care-researc,0,"Centre for Health Care Research & Innovation Save Kitchener,
 Canada https://research.collegec.on.ca/centre-for-health-care-research-and-innovation? [LINK: https://research.collegec.on.ca/centre-for-health-care-research-and-innovation?] Industry 1 [LINK: /students/organisations/search?industry=5202] About The Centre for Health Care Research & Innovation focuses on strengthening the health care system with collaborative, community-focused research through partnerships with industry, researchers, faculty, and students. View Centre for Health Care Research & Innovation jobs [LINK: /students/organisations/jobs/2262972/centre-for-health-care-researc] Events Community of Health Care Research [LINK: /students/events/Detail/5212224/community-of-health-care-resea] The Community of Health Care Research, facilitated by the Centre for Health Care Research & Innovation, aims to explore and discuss topics and questions about research in health care."
https://successportal.collegec.on.ca/students/organisations/detail/2262972/centre-for-health-care-researc,1,"Community of Health Care Research [LINK: /students/events/Detail/5212224/community-of-health-care-resea] The Community of Health Care Research, facilitated by the Centre for Health Care Research & Innovation, aims to explore and discuss topics and questions about research in health care. All are welcome to join (faculty, staff, students) and all levels of experience with research are welcome! 6 Aug 2025, 1:00 pm View all Centre for Health Care Research & Innovation events [LINK: /students/organisations/events/2262972/centre-for-health-care-researc]"
https://successportal.collegec.on.ca/students/organisations/detail/4760965/centre-for-virtual-reality-inn,0,"Centre for Virtual Reality Innovation Save Waterloo,
 Canada https://www.collegec.on.ca/ [LINK: https://www.collegec.on.ca/] Industry 1 [LINK: /students/organisations/search?industry=5202] About The Center for Virtual Reality Innovation at College College (formerly ""VARLab"") develops digital learning simulations for use in various College College programs from Health to Trades. These simulations create opportunities to practice, learn and reinforce consequences in a safe virtual environment. View Centre for Virtual Reality Innovation jobs [LINK: /students/organisations/jobs/4760965/centre-for-virtual-reality-inn]"
https://successportal.collegec.on.ca/students/organisations/detail/2243795/college-bookstore,0,"College Bookstore Save Kitchener,
 Canada https://college.bookware3000.ca/ [LINK: https://college.bookware3000.ca/] Industry 1 [LINK: /students/organisations/search?industry=5202] College College Institute of Applied Learning [LINK: https://linkedin.com/company/College College Institute of Applied Learning] About College Bookstore View College Bookstore jobs [LINK: /students/organisations/jobs/2243795/college-bookstore]"
https://successportal.collegec.on.ca/students/organisations/detail/2198852/college-consent-culture,0,"College Consent Culture Save Kitchener,
 Canada https://www.collegec.on.ca/student-engagement [LINK: https://www.collegec.on.ca/student-engagement] Industry 1 [LINK: /students/organisations/search?industry=5202] About College Consent Culture is a series of workshops, events, and courses that help the College community in its pursuit to end gender-based violence (GBV). A series of workshops teach participants to ask for consent each time, stand up against norms that uphold rape culture and supports students by directing them to appropriate college and community resources. Have questions or looking for more information? College's Sexual and Gender-Based Violence Prevention and Support Office provides help based on your individual needs. There is no timeframe for when an incident occurred for someone to access support, and you do not need to disclose what happened in order to get help. Please email sgbv@collegec.on.ca [LINK: mailto:sgbv@collegec.on.ca]"
https://successportal.collegec.on.ca/students/organisations/detail/2198852/college-consent-culture,1,"Please email sgbv@collegec.on.ca [LINK: mailto:sgbv@collegec.on.ca] for appointments and information. View College Consent Culture jobs [LINK: /students/organisations/jobs/2198852/college-consent-culture] Events College Consent Culture: Bystander Intervention [LINK: /students/events/Detail/5266298/college-consent-culture-byst] This workshop provides participants with a foundational knowledge of what sexual violence is and discusses what effective bystander intervention looks like. There will be an opportunity to explore how you can intervene, and what the effects are of different intervention tactics. 6 Aug 2025, 12:30 pm View all College Consent Culture events [LINK: /students/organisations/events/2198852/college-consent-culture]"
https://successportal.collegec.on.ca/students/organisations/detail/2198855/college-entrepreneurship-col,0,"College Entrepreneurship Collective Save Kitchener,
 Canada https://research.collegec.on.ca/College-entrepreneurship-collective [LINK: https://research.collegec.on.ca/College-entrepreneurship-collective] Industry 1 [LINK: /students/organisations/search?industry=5202] About College's home for exploring entrepreneurship pathways. View College Entrepreneurship Collective jobs [LINK: /students/organisations/jobs/2198855/college-entrepreneurship-col] Events Funding Your Food Related Business [LINK: /students/events/Detail/5279416/funding-your-food-related-busi] Thinking of starting a food business? Discover practical ways to fund your idea and take the first step toward launching your venture. 12 Aug 2025, 4:30 pm View all College Entrepreneurship Collective events [LINK: /students/organisations/events/2198855/college-entrepreneurship-col]"
https://successportal.collegec.on.ca/students/organisations/detail/2198850/college-students-inc-csi,0,"College Students Inc. (CSI) - Events Save Kitchener,
 Canada https://www.collegestudents.com/about-us/ [LINK: https://www.collegestudents.com/about-us/] Industry 1 [LINK: /students/organisations/search?industry=5202] Beega Transportation [LINK: https://linkedin.com/company/Beega Transportation] About CSI Events, Leadership, Career and Diversity View College Students Inc. (CSI) - Events  jobs [LINK: /students/organisations/jobs/2198850/college-students-inc-csi] Events Semester End Splash Bash [LINK: /students/events/Detail/5279316/semester-end-splash-bash] CSI Presents Semester End Splash Bash at Bingemans Big Splash on July 31st! 31 Jul 2025, 7:00 pm Tie Dye & Tacos [LINK: /students/events/Detail/5276163/tie-dye-and-tacos] Join CSI at Milton Parkhill on July 30 for Tie Dye & Tacos! An afternoon of colorful creativity and tasty eats, featuring DIY tie dye gear, a taco bar, and the option to bring your own items to customize! 30 Jul 2025, 12:00 pm"
https://successportal.collegec.on.ca/students/organisations/detail/2198850/college-students-inc-csi,1,"An afternoon of colorful creativity and tasty eats, featuring DIY tie dye gear, a taco bar, and the option to bring your own items to customize! 30 Jul 2025, 12:00 pm View all College Students Inc. (CSI) - Events  events [LINK: /students/organisations/events/2198850/college-students-inc-csi]"
https://successportal.collegec.on.ca/students/organisations/detail/2198857/indigenous-services,0,"Indigenous Services Save Kitchener,
 Canada https://www.collegec.on.ca/indigenous/services [LINK: https://www.collegec.on.ca/indigenous/services] Industry 1 [LINK: /students/organisations/search?industry=5202] bedahbingamik [LINK: https://facebook.com/bedahbingamik] bedahbingamik [LINK: https://instagram.com/bedahbingamik] About With the support of Elders, we named Indigenous Services Be-Dah-Bin Gamik. This Anishinaabek phrase translates to a Place of New Beginnings, representing the physical, mental, emotional, and spiritual work we do to embody the teachings that come with holding space for new beginnings. We provide academic and cultural services and support for Indigenous students at College, including First Nations (status and non-status), Métis, and Inuit. Students reconnecting to their Indigenous identities can attend our events and access Be-Dah-Bin Gamik services."
https://successportal.collegec.on.ca/students/organisations/detail/2198857/indigenous-services,1,"We provide academic and cultural services and support for Indigenous students at College, including First Nations (status and non-status), Métis, and Inuit. Students reconnecting to their Indigenous identities can attend our events and access Be-Dah-Bin Gamik services. Non-Indigenous students are welcome to attend our campus-wide community events and workshops in collaboration with various departments. View Indigenous Services jobs [LINK: /students/organisations/jobs/2198857/indigenous-services]"
https://successportal.collegec.on.ca/students/organisations/detail/2198838/international-student-support-,0,"International Student Support Services - International Transition Save Kitchener,
 Canada Industry 1 [LINK: /students/organisations/search?industry=5202] College College [LINK: https://linkedin.com/company/College College] About International Transition Coordinators (ITCs) provide specialized service to international students to support their smooth transition to Canada and College College. We engage students at the pre-arrival stage and continue to provide guidance throughout their College journey. We offer important resources and information, relevant referrals, comprehensive webinar programming, student-focused campus outreach booths, and individualized one-on-one advising. Our extensive service includes supporting students with settlement and acculturation, including early college onboarding, travel to Canada, housing, accessing college and community resources, and more!"
https://successportal.collegec.on.ca/students/organisations/detail/2198838/international-student-support-,1,"We offer important resources and information, relevant referrals, comprehensive webinar programming, student-focused campus outreach booths, and individualized one-on-one advising. Our extensive service includes supporting students with settlement and acculturation, including early college onboarding, travel to Canada, housing, accessing college and community resources, and more! View International Student Support Services - International Transition  jobs [LINK: /students/organisations/jobs/2198838/international-student-support-] Events Important Documents and Other Essentials for International Students [LINK: /students/events/Detail/5265739/important-documents-and-other-] Learn how to apply for important documents such as the Social Insurance Number (SIN) and government-issued photo ID. Discover options for internet and mobile services, how to open a bank account, and how to use public transit to navigate your campus communities. 12 Aug 2025, 9:00 am"
https://successportal.collegec.on.ca/students/organisations/detail/2198838/international-student-support-,2,"Discover options for internet and mobile services, how to open a bank account, and how to use public transit to navigate your campus communities. 12 Aug 2025, 9:00 am Health Insurance for International Students [LINK: /students/events/Detail/5192091/health-insurance-for-internati] Familiarize yourself with College college's health insurance plan and how to access the Canadian healthcare system as an international student. Topics include understanding your health insurance coverage, how to make a claim, family enrollment, helpful apps and other resources. 25 Aug 2025, 9:00 am Social Insurance Number for International Students [LINK: /students/events/Detail/5192087/social-insurance-number-for-in] A Service Canada representative will share key information for international students about Social Insurance Number (SIN) eligibility, how to apply, protect the SIN, and access resources. Students will have opportunity to ask questions. 5 Aug 2025, 1:00 pm"
https://successportal.collegec.on.ca/students/organisations/detail/2198838/international-student-support-,3,"Students will have opportunity to ask questions. 5 Aug 2025, 1:00 pm Applying for Your Post-Graduate Work Permit (PGWP) [LINK: /students/events/Detail/5111490/applying-for-your-post-graduat] This workshop will cover the steps required for international students to prepare and submit the PGWP online application through the IRCC website, including navigating different application criteria, GCKey account login, accessing the online Document Checklist, and preparing the required documents. 6 Aug 2025, 10:30 am Social Insurance Number for International Students [LINK: /students/events/Detail/5192088/social-insurance-number-for-in] A Service Canada representative will share key information for international students about Social Insurance Number (SIN) eligibility, how to apply, protect the SIN, and access resources. Students will have opportunity to ask questions. 31 Jul 2025, 11:00 am"
https://successportal.collegec.on.ca/students/organisations/detail/2198838/international-student-support-,4,"Students will have opportunity to ask questions. 31 Jul 2025, 11:00 am View all International Student Support Services - International Transition  events [LINK: /students/organisations/events/2198838/international-student-support-]"
https://successportal.collegec.on.ca/students/organisations/detail/2198839/library-services,0,"Library Services Save Kitchener,
 Canada https://library.collegec.on.ca/ [LINK: https://library.collegec.on.ca/] Industry 1 [LINK: /students/organisations/search?industry=5202] About Library Services advances and enriches student learning, contributes to teaching excellence, and supports research at College. View Library Services jobs [LINK: /students/organisations/jobs/2198839/library-services]"
https://successportal.collegec.on.ca/students/organisations/expiredjobs/2198852/college-consent-culture,0,"College Consent Culture Save Kitchener,
 Canada https://www.collegec.on.ca/student-engagement [LINK: https://www.collegec.on.ca/student-engagement] Industry 1 [LINK: /students/organisations/search?industry=5202] Expired jobs View current jobs [LINK: /students/organisations/jobs/2198852/college-consent-culture] College Consent Culture does not have any expired jobs. Click the save button above to receive alerts when College Consent Culture advertises a new job. Featured Link Math Services Videos [LINK: /students/Links/detail/75/math-services-videos] General math help videos created by Math Consultants at College College. Featured FAQ Academic Discontinuance [LINK: /students/Faqs/detail/86/academic-discontinuance] If you are discontinued, this means you will be de-registered from your program and cannot continue your studies for a defined period of time."
https://successportal.collegec.on.ca/students/organisations/expiredjobs/2198852/college-consent-culture,1,"Academic Discontinuance [LINK: /students/Faqs/detail/86/academic-discontinuance] If you are discontinued, this means you will be de-registered from your program and cannot continue your studies for a defined period of time. Academic discontinuance decisions are made when students fail to meet their program's academic standards as published in the Academic Advancement and..."
https://successportal.collegec.on.ca/students/organisations/jobs/2198838/international-student-support-,0,"International Student Support Services - International Transition Save Kitchener,
 Canada Industry 1 [LINK: /students/organisations/search?industry=5202] College College [LINK: https://linkedin.com/company/College College] Current jobs View expired jobs [LINK: /students/organisations/expiredjobs/2198838/international-student-support-] International Student Support Services - International Transition  does not have any current jobs. Click the save button above to receive alerts when International Student Support Services - International Transition advertises a new job. Featured Document Choosing a Second Program at College [LINK: /students/docs/detail/218/choosing-second-program-at-con] Discover how to choose a second program at College and what supports are available to you. Featured FAQ Ontario Student Assistance Program (OSAP) [LINK: /students/Faqs/detail/80/ontario-student-assistance-pro]"
https://successportal.collegec.on.ca/students/organisations/jobs/2198838/international-student-support-,1,"Featured FAQ Ontario Student Assistance Program (OSAP) [LINK: /students/Faqs/detail/80/ontario-student-assistance-pro] OSAP is designed to assist eligible students in Ontario with funding their postsecondary education. To be eligible for OSAP, you must meet the following criteria: Citizenship or Residency: You must be a Canadian citizen, Permanent Resident, or Protected Person Ontario Residency: You need to be an..."
https://successportal.collegec.on.ca/students/events/Detail/5111507/applying-for-your-post-graduat,0,"Applying for Your Post-Graduate Work Permit (PGWP) cancelled Workshops and Training Thu 21 Aug 2025, 7:00 pm - 8:30 pm Online event [LINK: /students/events/Online/5111507] Save event Applying for Your Post-Graduate Work Permit (PGWP) has been cancelled The event has been cancelled by an administrator Session Thu 21 Aug 2025, 7:00 pm - 8:30 pm × Book In Choose one of the following options regarding the visibility of your data for event providers: Hide my name from event providers and prevent them from sending me emails related to this event. Share my name with event providers and allow them to send me emails related to this event. Student success portal system administrators can always see your details and email you. Book Cancel Additional information is required to complete your booking Cancel Continue [LINK: /Form.aspx?id=&eventSessionId=16709] You have opted not to reveal your name and email address to providers of events you book into."
https://successportal.collegec.on.ca/students/events/Detail/5111507/applying-for-your-post-graduat,1,"Continue [LINK: /Form.aspx?id=&eventSessionId=16709] You have opted not to reveal your name and email address to providers of events you book into. Review my preferences [LINK: /students/Settings] Description This workshop will cover the steps required for international students to prepare and submit the PGWP online application through the IRCC website, including navigating different application criteria, GCKey account login, accessing the online Document Checklist, and preparing the required documents. Other information Email: internationaltransition@collegec.on.ca [LINK: mailto:internationaltransition@collegec.on.ca] Providers International Student Support Services - International Transition [LINK: /students/organisations/Detail/2198838] More 'Workshops and Training' events SHINE Wellness Series: Rewriting your Personal Narrative [LINK: /students/Events/Detail/5264738]"
https://successportal.collegec.on.ca/students/events/Detail/5111507/applying-for-your-post-graduat,2,"More 'Workshops and Training' events SHINE Wellness Series: Rewriting your Personal Narrative [LINK: /students/Events/Detail/5264738] Applying for Your Study Permit (SP) Extension and for Co-op Work Permit (CWP) [LINK: /students/Events/Detail/5111483] IRCC Information Session for New Students (IRCC: Immigration, Refugees and Citizenship Canada) [LINK: /students/Events/Detail/5111683] View more like this [LINK: /students/Events/Type/19]"
https://successportal.collegec.on.ca/students/events/Detail/5111422/how-to-complete-study-permit-e,0,"How to Complete the Study Permit Extension Application IMM5709 Form cancelled Workshops and Training Wed 13 Aug 2025, 9:00 am - 10:15 am Online event [LINK: /students/events/Online/5111422] Save event How to Complete the Study Permit Extension Application IMM5709 Form has been cancelled The event has been cancelled by an administrator Session Wed 13 Aug 2025, 9:00 am - 10:15 am × Book In Choose one of the following options regarding the visibility of your data for event providers: Hide my name from event providers and prevent them from sending me emails related to this event. Share my name with event providers and allow them to send me emails related to this event. Student success portal system administrators can always see your details and email you. Book Cancel Additional information is required to complete your booking Cancel Continue [LINK: /Form.aspx?id=&eventSessionId=16697] You have opted not to reveal your name and email address to providers of events you book into."
https://successportal.collegec.on.ca/students/events/Detail/5111422/how-to-complete-study-permit-e,1,"Continue [LINK: /Form.aspx?id=&eventSessionId=16697] You have opted not to reveal your name and email address to providers of events you book into. Review my preferences [LINK: /students/Settings] Description This hands-on workshop guides international students on how to complete the IMM5709 form in preparing their study permit extension application. Other information Email: internationaladvisor@collegec.on.ca [LINK: mailto:internationaladvisor@collegec.on.ca] Providers International Student Support Services - International Transition [LINK: /students/organisations/Detail/2198838] More 'Workshops and Training' events SHINE Wellness Series: Rewriting your Personal Narrative [LINK: /students/Events/Detail/5264738] Applying for Your Study Permit (SP) Extension and for Co-op Work Permit (CWP) [LINK: /students/Events/Detail/5111483] IRCC Information Session for New Students (IRCC: Immigration, Refugees and Citizenship Canada) [LINK: /students/Events/Detail/5111683]"
https://successportal.collegec.on.ca/students/events/Detail/5111422/how-to-complete-study-permit-e,2,"Applying for Your Study Permit (SP) Extension and for Co-op Work Permit (CWP) [LINK: /students/Events/Detail/5111483] IRCC Information Session for New Students (IRCC: Immigration, Refugees and Citizenship Canada) [LINK: /students/Events/Detail/5111683] View more like this [LINK: /students/Events/Type/19]"
https://successportal.collegec.on.ca/students/events/Detail/5111680/ircc-information-session-for-n,0,"IRCC Information Session for New Students (IRCC: Immigration, Refugees and Citizenship Canada) cancelled Workshops and Training Mon 25 Aug 2025, 8:00 am - 10:00 am Online event [LINK: /students/events/Online/5111680] Save event IRCC Information Session for New Students (IRCC: Immigration, Refugees and Citizenship Canada) has been cancelled The event has been cancelled by an administrator Session Mon 25 Aug 2025, 8:00 am - 10:00 am × Book In Choose one of the following options regarding the visibility of your data for event providers: Hide my name from event providers and prevent them from sending me emails related to this event. Share my name with event providers and allow them to send me emails related to this event. Student success portal system administrators can always see your details and email you. Book Cancel Additional information is required to complete your booking Cancel Continue [LINK: /Form.aspx?id=&eventSessionId=16726]"
https://successportal.collegec.on.ca/students/events/Detail/5111680/ircc-information-session-for-n,1,"Cancel Continue [LINK: /Form.aspx?id=&eventSessionId=16726] You have opted not to reveal your name and email address to providers of events you book into. Review my preferences [LINK: /students/Settings] Description In this session for new international students, the following topics will be covered: study permit application process; pre-arrival documents; student and post-graduate work eligibility; and other IRCC-related policies. Other information Email: internationaladvisor@collegec.on.ca [LINK: mailto:internationaladvisor@collegec.on.ca] Providers International Student Support Services - International Transition [LINK: /students/organisations/Detail/2198838] More 'Workshops and Training' events SHINE Wellness Series: Rewriting your Personal Narrative [LINK: /students/Events/Detail/5264738] Applying for Your Study Permit (SP) Extension and for Co-op Work Permit (CWP) [LINK: /students/Events/Detail/5111483]"
https://successportal.collegec.on.ca/students/events/Detail/5111680/ircc-information-session-for-n,2,"SHINE Wellness Series: Rewriting your Personal Narrative [LINK: /students/Events/Detail/5264738] Applying for Your Study Permit (SP) Extension and for Co-op Work Permit (CWP) [LINK: /students/Events/Detail/5111483] IRCC Information Session for New Students (IRCC: Immigration, Refugees and Citizenship Canada) [LINK: /students/Events/Detail/5111683] View more like this [LINK: /students/Events/Type/19]"
https://successportal.collegec.on.ca/students/events/Detail/5111483/applying-for-your-study-permit,0,"Applying for Your Study Permit (SP) Extension and for Co-op Work Permit (CWP) Workshops and Training Mon 28 Jul 2025, 2:30 pm - 4:00 pm Online event [LINK: /students/events/Online/5111483] Save event Session Mon 28 Jul 2025, 2:30 pm - 4:00 pm Book with Zoom [LINK: https://us02web.zoom.us/webinar/register/WN_5KuHl9HGRgKUBRgRvXz9dQ] × Book In Choose one of the following options regarding the visibility of your data for event providers: Hide my name from event providers and prevent them from sending me emails related to this event. Share my name with event providers and allow them to send me emails related to this event. Student success portal system administrators can always see your details and email you. Book Cancel Additional information is required to complete your booking Cancel Continue [LINK: /Form.aspx?id=&eventSessionId=16703] You have opted not to reveal your name and email address to providers of events you book into. Review my preferences [LINK: /students/Settings]"
https://successportal.collegec.on.ca/students/events/Detail/5111483/applying-for-your-study-permit,1,"You have opted not to reveal your name and email address to providers of events you book into. Review my preferences [LINK: /students/Settings] Description This workshop provides step-by-step instructions for international students completing both study permit and co-op work permit applications online. Other information Email: internationaladvisor@collegec.on.ca [LINK: mailto:internationaladvisor@collegec.on.ca] Providers International Student Support Services - International Transition [LINK: /students/organisations/Detail/2198838] More 'Workshops and Training' events SHINE Wellness Series: Rewriting your Personal Narrative [LINK: /students/Events/Detail/5264738] IRCC Information Session for New Students (IRCC: Immigration, Refugees and Citizenship Canada) [LINK: /students/Events/Detail/5111683] Staying Safe in Canada for International Students [LINK: /students/Events/Detail/5269687] View more like this [LINK: /students/Events/Type/19]"
https://successportal.collegec.on.ca/students/events/Detail/5269687/staying-safe-in-canada-for-int,0,"Staying Safe in Canada for International Students Workshops and Training Tue 29 Jul 2025, 9:00 am - 10:30 pm Online event [LINK: /students/events/Online/5269687] Save event Session Tue 29 Jul 2025, 9:00 am - 10:30 pm Book with Zoom [LINK: https://us02web.zoom.us/webinar/register/WN_THSSMEnYRd-TIuNnu9Vs7g] × Book In Choose one of the following options regarding the visibility of your data for event providers: Hide my name from event providers and prevent them from sending me emails related to this event. Share my name with event providers and allow them to send me emails related to this event. Student success portal system administrators can always see your details and email you. Book Cancel Additional information is required to complete your booking Cancel Continue [LINK: /Form.aspx?id=&eventSessionId=17318] You have opted not to reveal your name and email address to providers of events you book into. Review my preferences [LINK: /students/Settings] Description"
https://successportal.collegec.on.ca/students/events/Detail/5269687/staying-safe-in-canada-for-int,1,"Review my preferences [LINK: /students/Settings] Description Provided by the International Transition Team and Security Services, this webinar offers tips for staying safe in Canada as an international student. Learn to identify and avoid scams, be aware of safety on campus and in your community, and access resources if you need help. Other information Email: internationaltransition@collegec.on.ca [LINK: mailto:internationaltransition@collegec.on.ca] Providers International Student Support Services - International Transition [LINK: /students/organisations/Detail/2198838] More 'Workshops and Training' events SHINE Wellness Series: Rewriting your Personal Narrative [LINK: /students/Events/Detail/5264738] Applying for Your Study Permit (SP) Extension and for Co-op Work Permit (CWP) [LINK: /students/Events/Detail/5111483] IRCC Information Session for New Students (IRCC: Immigration, Refugees and Citizenship Canada) [LINK: /students/Events/Detail/5111683]"
https://successportal.collegec.on.ca/students/events/Detail/5269687/staying-safe-in-canada-for-int,2,"Applying for Your Study Permit (SP) Extension and for Co-op Work Permit (CWP) [LINK: /students/Events/Detail/5111483] IRCC Information Session for New Students (IRCC: Immigration, Refugees and Citizenship Canada) [LINK: /students/Events/Detail/5111683] View more like this [LINK: /students/Events/Type/19]"
